https://www.CryptoDataDownload.com,,,,,,,,,
unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1571616000000,2019-10-21 0:00:00,BTC/USDT,8218.23,8334.57,8150,8201.74,59928.516,492366045.41501,100497
1571529600000,2019-10-20 0:00:00,BTC/USDT,7947.78,8300.50,7871.17,8218.23,78663.915,631533255.81236,120205
1571443200000,2019-10-19 0:00:00,BTC/USDT,7945.57,8108.54,7852.12,7947.13,78024.395,620945265.24094,98068
1571356800000,2019-10-18 0:00:00,BTC/USDT,8069.41,8117.30,7812,7943.94,75251.352,597673590.50877,102381
1571270400000,2019-10-17 0:00:00,BTC/USDT,7994.76,8124.63,7930,8069.20,58354.602,468701651.96454,80845
1571184000000,2019-10-16 0:00:00,BTC/USDT,8160.55,8184,7900.24,7992.21,70434.452,566811841.94844,90317
1571097600000,2019-10-15 0:00:00,BTC/USDT,8346.31,8408.62,8080,8160.01,86246.749,711597427.68430,97630
1571011200000,2019-10-14 0:00:00,BTC/USDT,8274.33,8381.77,8205.02,8346.05,61999.821,514903627.22129,93034
1570924800000,2019-10-13 0:00:00,BTC/USDT,8300.31,8456,8137.30,8274.66,43820.913,365285901.78075,80857
1570838400000,2019-10-12 0:00:00,BTC/USDT,8255.54,8397.45,8248.34,8300.22,37761.514,314379330.82757,68373
1570752000000,2019-10-11 0:00:00,BTC/USDT,8557,8788,8210,8255.58,69157.964,582172642.93171,116971
1570665600000,2019-10-10 0:00:00,BTC/USDT,8559.77,8640.89,8419.34,8556.02,44285.668,377726959.91583,83861
1570579200000,2019-10-09 0:00:00,BTC/USDT,8168.33,8700,8113,8559.77,65453.643,549731852.71201,114326
1570492800000,2019-10-08 0:00:00,BTC/USDT,8188.55,8322.01,8103.88,8167.62,44715.165,366576763.24705,82468
1570406400000,2019-10-07 0:00:00,BTC/USDT,7851.01,8330,7764.42,8186.88,62760.299,504822438.82757,115400
1570320000000,2019-10-06 0:00:00,BTC/USDT,8122.01,8148.43,7760,7852.79,41909.039,333155725.01068,94844
1570233600000,2019-10-05 0:00:00,BTC/USDT,8130,8175,8010,8122.14,30262.006,244744089.06028,69791
1570147200000,2019-10-04 0:00:00,BTC/USDT,8219.95,8227.42,7979.95,8130.56,28421.111,230978393.31482,74683
1570060800000,2019-10-03 0:00:00,BTC/USDT,8353.40,8386,8020,8220.27,33430.230,274334928.39047,82221
1569974400000,2019-10-02 0:00:00,BTC/USDT,8290,8365.92,8149.35,8352.14,30329.179,249785989.08192,71452
1569888000000,2019-10-01 0:00:00,BTC/USDT,8285.31,8499,8171,8290,39212.804,327218811.62991,92166
1569801600000,2019-09-30 0:00:00,BTC/USDT,8042.08,8331.89,7709.01,8285.84,54412.520,436701925.16117,107329
1569715200000,2019-09-29 0:00:00,BTC/USDT,8199,8226.35,7888.98,8041.96,35966.056,289320913.71819,78128
1569628800000,2019-09-28 0:00:00,BTC/USDT,8178.26,8311,8001.14,8195.38,33820.919,275406180.40421,69220
1569542400000,2019-09-27 0:00:00,BTC/USDT,8061.98,8260,7851.94,8176.52,40034.653,321440849.10520,80396
1569456000000,2019-09-26 0:00:00,BTC/USDT,8428.15,8464.40,7700.67,8060.15,60065.945,487919029.55307,110581
1569369600000,2019-09-25 0:00:00,BTC/USDT,8493.32,8725.24,8200,8430.07,48222.102,406841550.16218,85707
1569283200000,2019-09-24 0:00:00,BTC/USDT,8683.20,9792.83,8645.61,8645.61,29758.535,286175252.41143996,46730
1569196800000,2019-09-23 0:00:00,BTC/USDT,10027.69,10046.91,9620,9701.96,31927.062,314749491.62710,42190
1569110400000,2019-09-22 0:00:00,BTC/USDT,9992.70,10089.52,9857,10023.04,23916.354,238688620.33846,33401
1569024000000,2019-09-21 0:00:00,BTC/USDT,10166.56,10175.30,9912.63,9983.33,23642.387,237320660.25696,32670
1568937600000,2019-09-20 0:00:00,BTC/USDT,10247.70,10279.30,10070.50,10166.35,23265.910,236683803.67808,31054
1568851200000,2019-09-19 0:00:00,BTC/USDT,10154.70,10331.62,9530.02,10245.30,26228.754,262112110.02615,41871
1568764800000,2019-09-18 0:00:00,BTC/USDT,10183.87,10256.65,10097.92,10155.16,20832.895,212309755.01688,30799
1568678400000,2019-09-17 0:00:00,BTC/USDT,10257.30,10270.63,10136.77,10186.52,22519.607,229911548.18276,31535
1568592000000,2019-09-16 0:00:00,BTC/USDT,10302,10353.81,10080.70,10249.27,20185.637,206767492.67183,31837
1568505600000,2019-09-15 0:00:00,BTC/USDT,10333.47,10359.20,10024.81,10302.22,20536.255,211512546.03807,25912
1568419200000,2019-09-14 0:00:00,BTC/USDT,10343.01,10419.97,10222.77,10332.25,20656.624,213270510.33553,30436
1568332800000,2019-09-13 0:00:00,BTC/USDT,10414.96,10440.55,10153.51,10341.34,19252.721,198205401.80487,29249
1568246400000,2019-09-12 0:00:00,BTC/USDT,10163.06,10450.13,10042.12,10415.13,15609.634,159494237.43414,20060
1568160000000,2019-09-11 0:00:00,BTC/USDT,10094.27,10293.11,9884.31,10159.55,10897.922,109786235.83974,13811
1568073600000,2019-09-10 0:00:00,BTC/USDT,10307,10382.97,9940.87,10102.02,9068.955,92717645.17470,10089
1567987200000,2019-09-09 0:00:00,BTC/USDT,10316.62,10475.54,10077.22,10307,14824.373,152447209.57153,11296
1567900800000,2019-09-08 0:00:00,BTC/USDT,10000,10412.65,10000,10391.63,3096.291,32096280.44997,3754
